subscription_event_id,customer_id,subscription_id,event_type,plan,created_at
subevt_001720,cust_0023,sub_00748,start,basic,2026-01-18T00:17:48Z
subevt_000503,cust_0027,sub_00210,renew,enterprise,2026-01-31T09:34:06Z
subevt_000094,cust_0148,sub_00036,start,basic,2026-01-11T01:50:07Z
subevt_000899,cust_0144,sub_00389,start,enterprise,2026-01-01T09:16:56Z
subevt_002361,cust_0093,sub_01028,start,basic,2026-01-18T04:07:27Z
subevt_000675,cust_0102,sub_00287,renew,basic,2026-01-10T14:33:30Z
subevt_000264,cust_0057,sub_00113,cancel,pro,2026-01-07T00:39:54Z
subevt_000316,cust_0357,sub_00134,renew,pro,2026-01-31T04:17:23Z
subevt_000008,cust_0033,sub_00003,renew,enterprise,2026-01-31T10:35:11Z
subevt_000248,cust_0293,sub_00106,start,pro,2026-01-10T16:04:33Z
subevt_000361,cust_0144,sub_00153,start,basic,2026-01-26T09:02:50Z
subevt_001223,cust_0348,sub_00525,cancel,pro,2026-01-31T06:43:13Z
subevt_001692,cust_0128,sub_00735,start,pro,2026-01-04T17:44:18Z
subevt_001590,cust_0363,sub_00691,start,enterprise,2026-01-14T10:34:51Z
subevt_000506,cust_0065,sub_00211,renew,pro,2026-01-30T15:29:24Z
subevt_000540,cust_0064,sub_00228,renew,basic,2026-01-21T22:24:54Z
subevt_002376,cust_0179,sub_01035,cancel,pro,2026-01-01T13:08:03Z
subevt_001685,cust_0059,sub_00731,start,basic,2026-01-18T09:05:31Z
subevt_000556,cust_0123,sub_00234,cancel,enterprise,2026-01-29T05:40:01Z
subevt_001405,cust_0236,sub_00610,start,basic,2026-01-29T17:06:03Z
subevt_001664,cust_0172,sub_00721,renew,basic,2026-01-24T01:28:30Z
subevt_000155,cust_0340,sub_00060,cancel,enterprise,2026-01-22T02:30:55Z
subevt_001027,cust_0055,sub_00444,start,basic,2026-01-03T17:48:56Z
subevt_000646,cust_0104,sub_00275,renew,enterprise,2026-01-31T13:02:23Z
subevt_000960,cust_0393,sub_00413,renew,basic,2026-01-31T12:17:12Z
subevt_001262,cust_0291,sub_00541,renew,basic,2026-01-31T23:31:45Z
subevt_000395,cust_0036,sub_00165,renew,enterprise,2026-01-14T22:50:00Z
subevt_000454,cust_0091,sub_00191,cancel,enterprise,2026-01-19T10:12:31Z
subevt_000449,cust_0106,sub_00190,start,basic,2026-01-31T23:07:22Z
subevt_002122,cust_0115,sub_00923,renew,enterprise,2026-01-18T12:56:31Z
subevt_002033,cust_0023,sub_00886,renew,enterprise,2026-01-10T19:25:26Z
subevt_002300,cust_0093,sub_01003,start,enterprise,2026-01-02T21:03:29Z
subevt_001048,cust_0091,sub_00451,cancel,basic,2026-01-31T10:05:39Z
subevt_000597,cust_0133,sub_00253,start,pro,2026-01-30T19:19:20Z
subevt_001366,cust_0215,sub_00591,start,pro,2026-01-15T19:10:59Z
subevt_000497,cust_0322,sub_00208,renew,pro,2026-01-31T20:34:46Z
subevt_000530,cust_0253,sub_00221,renew,pro,2026-01-27T02:27:59Z
subevt_000782,cust_0180,sub_00335,renew,basic,2026-01-25T18:40:05Z
subevt_000240,cust_0245,sub_00103,start,basic,2026-01-16T14:27:54Z
subevt_000257,cust_0297,sub_00110,renew,pro,2026-01-31T11:35:54Z
subevt_000251,cust_0308,sub_00108,start,basic,2026-01-29T13:16:52Z
subevt_001825,cust_0247,sub_00796,start,basic,2026-01-14T21:58:03Z
subevt_000637,cust_0090,sub_00271,renew,enterprise,2026-01-10T04:55:30Z
subevt_000415,cust_0206,sub_00175,cancel,pro,2026-01-31T10:32:50Z
subevt_001102,cust_0345,sub_00475,start,pro,2026-01-08T10:21:04Z
subevt_001113,cust_0353,sub_00481,start,basic,2026-01-19T09:15:19Z
subevt_000321,cust_0080,sub_00136,cancel,enterprise,2026-01-20T21:29:08Z
subevt_001767,cust_0083,sub_00769,renew,enterprise,2026-01-14T19:30:59Z
subevt_001480,cust_0344,sub_00641,renew,pro,2026-01-31T02:50:34Z
subevt_001324,cust_0325,sub_00572,start,basic,2026-01-18T02:35:37Z
subevt_000599,cust_0133,sub_00253,cancel,pro,2026-01-31T09:53:35Z
subevt_001578,cust_0011,sub_00686,start,enterprise,2026-01-25T22:30:01Z
subevt_001020,cust_0389,sub_00441,renew,basic,2026-01-11T10:10:04Z
subevt_002327,cust_0239,sub_01013,start,basic,2026-01-04T12:46:40Z
subevt_001304,cust_0003,sub_00561,cancel,basic,2026-01-19T18:49:28Z
subevt_000678,cust_0048,sub_00290,start,basic,2026-01-22T09:12:18Z
subevt_001333,cust_0226,sub_00577,start,pro,2026-01-13T00:45:32Z
subevt_001165,cust_0304,sub_00504,renew,basic,2026-01-31T00:27:44Z
subevt_000035,cust_0149,sub_00013,renew,enterprise,2026-01-24T19:46:54Z
subevt_000425,cust_0064,sub_00178,cancel,basic,2026-01-24T16:10:28Z
subevt_002074,cust_0034,sub_00903,start,pro,2026-01-25T08:23:10Z
subevt_001028,cust_0055,sub_00444,renew,basic,2026-01-05T16:18:10Z
subevt_000788,cust_0325,sub_00338,start,enterprise,2026-01-30T06:06:29Z
subevt_000554,cust_0335,sub_00233,renew,basic,2026-01-31T14:57:31Z
subevt_000448,cust_0250,sub_00189,cancel,basic,2026-01-24T09:25:40Z
subevt_001247,cust_0103,sub_00535,start,pro,2026-01-16T02:18:37Z
subevt_002314,cust_0318,sub_01009,start,enterprise,2026-01-22T16:58:19Z
subevt_002192,cust_0148,sub_00954,start,enterprise,2026-01-22T14:30:55Z
subevt_002235,cust_0295,sub_00974,renew,enterprise,2026-01-24T14:12:05Z
subevt_000153,cust_0396,sub_00059,renew,basic,2026-01-21T02:12:56Z
subevt_000010,cust_0364,sub_00004,start,pro,2026-01-18T05:24:31Z
subevt_000138,cust_0120,sub_00054,start,pro,2026-01-11T23:39:58Z
subevt_002025,cust_0292,sub_00881,cancel,pro,2026-01-16T09:42:28Z
subevt_000308,cust_0384,sub_00132,start,pro,2026-01-27T21:05:58Z
subevt_001583,cust_0276,sub_00688,start,basic,2026-01-10T11:29:54Z
subevt_000995,cust_0352,sub_00430,renew,enterprise,2026-01-15T05:06:12Z
subevt_000414,cust_0206,sub_00175,renew,pro,2026-01-30T01:41:52Z
subevt_000295,cust_0024,sub_00124,renew,basic,2026-01-31T12:55:15Z
subevt_000235,cust_0159,sub_00101,start,pro,2026-01-11T19:49:17Z
subevt_001309,cust_0302,sub_00564,start,pro,2026-01-01T08:06:41Z
subevt_000059,cust_0182,sub_00022,start,basic,2026-01-20T12:44:48Z
subevt_001122,cust_0220,sub_00485,renew,basic,2026-01-09T12:13:11Z
subevt_000482,cust_0199,sub_00203,start,enterprise,2026-01-09T00:40:04Z
subevt_001430,cust_0195,sub_00620,renew,basic,2026-01-06T19:20:04Z
subevt_000092,cust_0247,sub_00035,renew,pro,2026-01-13T16:34:42Z
subevt_001050,cust_0199,sub_00452,renew,enterprise,2026-01-17T14:40:19Z
subevt_000774,cust_0294,sub_00330,renew,basic,2026-01-14T13:56:30Z
subevt_000319,cust_0294,sub_00135,cancel,pro,2026-01-15T19:44:53Z
subevt_001880,cust_0145,sub_00817,renew,enterprise,2026-01-09T04:52:17Z
subevt_002132,cust_0045,sub_00928,start,basic,2026-01-18T09:51:43Z
subevt_001033,cust_0253,sub_00445,renew,pro,2026-01-28T11:33:30Z
subevt_001872,cust_0356,sub_00813,renew,enterprise,2026-01-16T08:35:25Z
subevt_000253,cust_0130,sub_00109,renew,basic,2026-01-21T07:40:03Z
subevt_000841,cust_0328,sub_00365,start,enterprise,2026-01-16T16:07:53Z
subevt_001454,cust_0274,sub_00630,start,pro,2026-01-03T23:10:03Z
subevt_002128,cust_0078,sub_00926,renew,enterprise,2026-01-28T05:06:45Z
subevt_001253,cust_0307,sub_00537,start,basic,2026-01-16T05:49:13Z
subevt_001678,cust_0127,sub_00727,start,pro,2026-01-23T23:55:20Z
subevt_001509,cust_0096,sub_00656,renew,enterprise,2026-01-31T12:22:58Z
subevt_000212,cust_0191,sub_00089,start,basic,2026-01-18T04:16:41Z
subevt_000629,cust_0230,sub_00268,start,pro,2026-01-14T14:03:39Z
subevt_000339,cust_0295,sub_00143,cancel,basic,2026-01-31T12:50:02Z
subevt_000845,cust_0146,sub_00366,renew,pro,2026-01-25T14:05:56Z
subevt_001932,cust_0022,sub_00840,start,pro,2026-01-08T00:39:38Z
subevt_001853,cust_0162,sub_00806,start,enterprise,2026-01-22T02:01:49Z
subevt_000878,cust_0044,sub_00379,renew,basic,2026-01-08T18:39:55Z
subevt_000098,cust_0393,sub_00037,start,enterprise,2026-01-12T13:04:00Z
subevt_001959,cust_0141,sub_00851,renew,pro,2026-01-29T02:02:20Z
subevt_000786,cust_0170,sub_00337,renew,basic,2026-01-31T07:34:48Z
subevt_000185,cust_0134,sub_00076,start,basic,2026-01-30T23:09:01Z
subevt_000819,cust_0048,sub_00350,renew,enterprise,2026-01-21T00:03:12Z
subevt_002106,cust_0331,sub_00918,start,basic,2026-01-16T08:50:30Z
subevt_001983,cust_0112,sub_00861,renew,pro,2026-01-23T17:40:15Z
subevt_001329,cust_0173,sub_00574,renew,pro,2026-01-22T20:50:05Z
subevt_001338,cust_0238,sub_00578,renew,enterprise,2026-01-25T08:22:45Z
subevt_000586,cust_0160,sub_00248,start,enterprise,2026-01-28T05:57:01Z
subevt_002176,cust_0167,sub_00946,cancel,basic,2026-01-31T17:58:43Z
subevt_002109,cust_0143,sub_00919,start,enterprise,2026-01-03T03:01:20Z
subevt_000134,cust_0344,sub_00052,start,pro,2026-01-19T09:42:21Z
subevt_000058,cust_0138,sub_00021,cancel,enterprise,2026-01-12T23:55:40Z
subevt_000592,cust_0234,sub_00251,start,enterprise,2026-01-15T00:18:19Z
subevt_001067,cust_0151,sub_00459,start,basic,2026-01-16T11:15:53Z
subevt_000775,cust_0316,sub_00331,start,pro,2026-01-24T03:27:01Z
subevt_001070,cust_0104,sub_00460,renew,pro,2026-01-31T08:41:47Z
subevt_000176,cust_0383,sub_00071,start,enterprise,2026-01-02T22:37:27Z
subevt_002174,cust_0185,sub_00945,start,pro,2026-01-16T13:22:12Z
subevt_001552,cust_0292,sub_00675,renew,basic,2026-01-04T13:57:04Z
subevt_002066,cust_0005,sub_00899,renew,basic,2026-01-20T20:00:41Z
subevt_001361,cust_0044,sub_00588,renew,basic,2026-01-17T22:05:15Z
subevt_002079,cust_0090,sub_00904,renew,enterprise,2026-01-20T13:27:48Z
subevt_000297,cust_0349,sub_00125,start,enterprise,2026-01-09T05:04:53Z
subevt_000636,cust_0090,sub_00271,renew,enterprise,2026-01-07T16:51:55Z
subevt_001476,cust_0132,sub_00639,renew,basic,2026-01-17T18:18:47Z
subevt_000109,cust_0326,sub_00041,cancel,basic,2026-01-08T17:18:34Z
subevt_001805,cust_0222,sub_00788,start,enterprise,2026-01-25T23:45:21Z
subevt_002039,cust_0142,sub_00888,start,enterprise,2026-01-15T10:15:26Z
subevt_001640,cust_0329,sub_00711,renew,enterprise,2026-01-27T08:22:40Z
subevt_001624,cust_0292,sub_00705,renew,enterprise,2026-01-31T08:03:00Z
subevt_000302,cust_0352,sub_00128,renew,pro,2026-01-31T06:24:19Z
subevt_002102,cust_0157,sub_00916,renew,enterprise,2026-01-23T05:27:43Z
subevt_000961,cust_0358,sub_00414,start,enterprise,2026-01-17T15:20:37Z
subevt_000007,cust_0033,sub_00003,start,enterprise,2026-01-25T23:39:51Z
subevt_000403,cust_0388,sub_00170,start,basic,2026-01-13T21:30:19Z
subevt_000816,cust_0213,sub_00349,renew,pro,2026-01-31T13:42:20Z
subevt_001514,cust_0222,sub_00658,start,pro,2026-01-21T23:25:36Z
subevt_000840,cust_0170,sub_00364,cancel,enterprise,2026-01-12T20:54:11Z
subevt_000330,cust_0107,sub_00140,renew,enterprise,2026-01-30T18:14:15Z
subevt_000409,cust_0154,sub_00173,renew,enterprise,2026-01-19T13:26:17Z
subevt_001185,cust_0392,sub_00511,start,pro,2026-01-22T03:58:34Z
subevt_001846,cust_0351,sub_00803,cancel,pro,2026-01-29T11:07:57Z
subevt_001364,cust_0387,sub_00590,start,enterprise,2026-01-16T04:46:26Z
subevt_000130,cust_0279,sub_00050,cancel,pro,2026-01-19T10:07:58Z
subevt_001159,cust_0251,sub_00502,renew,basic,2026-01-31T08:15:52Z
subevt_000668,cust_0138,sub_00284,start,pro,2026-01-05T23:49:49Z
subevt_002268,cust_0224,sub_00989,renew,pro,2026-01-28T18:30:24Z
subevt_001657,cust_0252,sub_00718,start,enterprise,2026-01-10T08:47:22Z
subevt_000399,cust_0168,sub_00168,start,pro,2026-01-30T18:17:33Z
subevt_001460,cust_0066,sub_00632,start,enterprise,2026-01-26T02:14:28Z
subevt_001322,cust_0230,sub_00571,start,pro,2026-01-12T11:37:36Z
subevt_001354,cust_0099,sub_00584,cancel,pro,2026-01-19T14:12:42Z
subevt_001132,cust_0284,sub_00490,renew,basic,2026-01-19T07:41:33Z
subevt_001687,cust_0254,sub_00732,start,enterprise,2026-01-25T08:33:05Z
subevt_001085,cust_0055,sub_00467,start,enterprise,2026-01-30T21:45:55Z
subevt_000177,cust_0383,sub_00071,renew,enterprise,2026-01-10T19:58:43Z
subevt_002030,cust_0325,sub_00884,renew,basic,2026-01-11T07:33:50Z
subevt_002400,cust_0224,sub_01047,cancel,enterprise,2026-01-14T15:16:05Z
subevt_000072,cust_0382,sub_00027,renew,enterprise,2026-01-06T03:14:29Z
subevt_002210,cust_0131,sub_00962,start,basic,2026-01-24T08:10:37Z
subevt_002240,cust_0364,sub_00977,start,basic,2026-01-28T02:47:36Z
subevt_001263,cust_0050,sub_00542,start,pro,2026-01-14T20:49:55Z
subevt_000708,cust_0159,sub_00301,cancel,pro,2026-01-29T16:32:41Z
subevt_001770,cust_0022,sub_00770,renew,basic,2026-01-22T20:07:13Z
subevt_001409,cust_0111,sub_00611,renew,enterprise,2026-01-28T16:27:04Z
subevt_000734,cust_0111,sub_00312,renew,basic,2026-01-31T22:13:19Z
subevt_000903,cust_0091,sub_00390,cancel,pro,2026-01-02T13:18:26Z
subevt_001470,cust_0273,sub_00637,start,enterprise,2026-01-28T15:23:41Z
subevt_000119,cust_0246,sub_00046,start,basic,2026-01-17T12:51:42Z
subevt_000826,cust_0302,sub_00353,renew,enterprise,2026-01-18T02:08:08Z
subevt_001372,cust_0195,sub_00594,renew,pro,2026-01-27T09:52:41Z
subevt_000805,cust_0231,sub_00345,start,basic,2026-01-22T23:09:43Z
subevt_001523,cust_0230,sub_00661,renew,basic,2026-01-31T18:56:50Z
subevt_000478,cust_0125,sub_00201,start,pro,2026-01-17T17:46:26Z
subevt_000137,cust_0161,sub_00053,renew,pro,2026-01-02T00:33:53Z
subevt_001696,cust_0135,sub_00736,renew,basic,2026-01-08T10:39:51Z
subevt_000013,cust_0144,sub_00005,renew,basic,2026-01-11T04:26:44Z
subevt_000241,cust_0245,sub_00103,renew,basic,2026-01-24T15:13:16Z
subevt_000517,cust_0002,sub_00216,cancel,pro,2026-01-17T05:05:54Z
subevt_000851,cust_0010,sub_00368,renew,enterprise,2026-01-31T16:28:06Z
subevt_002019,cust_0067,sub_00877,renew,enterprise,2026-01-29T04:01:32Z
subevt_001093,cust_0062,sub_00470,renew,enterprise,2026-01-27T17:13:38Z
subevt_000802,cust_0139,sub_00343,renew,pro,2026-01-31T07:22:23Z
subevt_001491,cust_0085,sub_00647,start,enterprise,2026-01-25T07:40:17Z
subevt_001227,cust_0018,sub_00527,start,enterprise,2026-01-15T07:55:12Z
subevt_000862,cust_0111,sub_00374,start,pro,2026-01-15T05:30:42Z
subevt_001196,cust_0220,sub_00515,renew,enterprise,2026-01-12T16:50:20Z
subevt_001577,cust_0385,sub_00685,renew,enterprise,2026-01-31T03:01:34Z
subevt_000074,cust_0061,sub_00028,start,pro,2026-01-30T21:12:38Z
subevt_002291,cust_0084,sub_00999,renew,pro,2026-01-31T20:45:20Z
subevt_000888,cust_0361,sub_00384,renew,enterprise,2026-01-15T21:43:07Z
subevt_001394,cust_0232,sub_00604,renew,basic,2026-01-18T05:28:54Z
subevt_000337,cust_0295,sub_00143,start,basic,2026-01-27T02:43:00Z
subevt_000440,cust_0235,sub_00186,renew,pro,2026-01-31T16:20:22Z
subevt_000056,cust_0138,sub_00021,start,enterprise,2026-01-01T22:34:44Z
subevt_002130,cust_0206,sub_00927,start,basic,2026-01-29T20:28:15Z
subevt_001723,cust_0394,sub_00749,start,enterprise,2026-01-17T00:29:30Z
subevt_000306,cust_0032,sub_00130,cancel,pro,2026-01-27T01:40:39Z
subevt_002385,cust_0184,sub_01040,start,enterprise,2026-01-25T16:20:51Z
subevt_000103,cust_0362,sub_00038,cancel,enterprise,2026-01-17T12:40:43Z
subevt_001630,cust_0018,sub_00706,cancel,basic,2026-01-31T00:37:04Z
subevt_000836,cust_0026,sub_00363,start,pro,2026-01-13T04:25:58Z
subevt_002221,cust_0329,sub_00966,start,pro,2026-01-18T12:26:52Z
subevt_001240,cust_0102,sub_00532,renew,enterprise,2026-01-29T17:17:47Z
subevt_001510,cust_0096,sub_00656,renew,enterprise,2026-01-31T06:33:27Z
subevt_000075,cust_0061,sub_00028,renew,pro,2026-01-31T05:04:50Z
subevt_000528,cust_0184,sub_00220,cancel,enterprise,2026-01-14T00:07:04Z
subevt_001299,cust_0086,sub_00560,start,basic,2026-01-25T22:33:14Z
subevt_002316,cust_0318,sub_01009,renew,enterprise,2026-01-31T11:18:48Z
subevt_002341,cust_0268,sub_01019,renew,enterprise,2026-01-26T17:27:31Z
subevt_000270,cust_0355,sub_00115,cancel,enterprise,2026-01-31T22:56:06Z
subevt_001200,cust_0346,sub_00517,start,pro,2026-01-23T04:20:39Z
subevt_001554,cust_0013,sub_00677,start,pro,2026-01-05T20:15:04Z
subevt_000963,cust_0046,sub_00415,renew,basic,2026-01-24T17:12:16Z
subevt_000273,cust_0111,sub_00116,renew,pro,2026-01-24T12:15:23Z
subevt_000194,cust_0179,sub_00080,start,enterprise,2026-01-21T19:37:07Z
subevt_001553,cust_0365,sub_00676,start,enterprise,2026-01-09T07:40:29Z
subevt_002308,cust_0374,sub_01006,cancel,enterprise,2026-01-18T18:37:15Z
subevt_001942,cust_0111,sub_00845,renew,basic,2026-01-21T04:47:29Z
subevt_000336,cust_0005,sub_00142,renew,enterprise,2026-01-09T02:53:16Z
subevt_000533,cust_0196,sub_00224,start,enterprise,2026-01-19T21:15:34Z
subevt_001362,cust_0016,sub_00589,start,basic,2026-01-16T06:45:18Z
subevt_001090,cust_0009,sub_00469,start,enterprise,2026-01-04T17:43:00Z
subevt_001410,cust_0245,sub_00612,start,enterprise,2026-01-25T11:05:08Z
subevt_000491,cust_0365,sub_00206,start,enterprise,2026-01-08T00:59:40Z
subevt_000442,cust_0284,sub_00187,renew,pro,2026-01-12T13:12:05Z
subevt_000420,cust_0253,sub_00177,renew,enterprise,2026-01-02T12:37:02Z
subevt_000761,cust_0056,sub_00324,renew,enterprise,2026-01-15T03:55:07Z
subevt_000803,cust_0004,sub_00344,start,enterprise,2026-01-31T05:08:15Z
subevt_001074,cust_0197,sub_00461,cancel,basic,2026-01-31T03:41:01Z
subevt_002022,cust_0037,sub_00879,renew,basic,2026-01-21T23:28:42Z
subevt_001466,cust_0039,sub_00634,renew,enterprise,2026-01-31T04:10:10Z
subevt_000004,cust_0163,sub_00002,start,pro,2026-01-19T13:51:36Z
subevt_001706,cust_0251,sub_00740,cancel,enterprise,2026-01-13T00:09:49Z
subevt_000985,cust_0078,sub_00426,renew,enterprise,2026-01-08T21:11:52Z
subevt_000866,cust_0375,sub_00375,renew,enterprise,2026-01-31T19:30:15Z
subevt_001124,cust_0104,sub_00486,cancel,enterprise,2026-01-23T16:23:16Z
subevt_000486,cust_0333,sub_00204,renew,enterprise,2026-01-20T23:09:21Z
subevt_000822,cust_0156,sub_00352,start,pro,2026-01-12T15:15:52Z
subevt_000325,cust_0289,sub_00138,renew,enterprise,2026-01-09T15:44:12Z
subevt_000070,cust_0196,sub_00026,renew,basic,2026-01-31T19:23:47Z
subevt_002134,cust_0344,sub_00930,start,pro,2026-01-13T17:36:01Z
subevt_001721,cust_0023,sub_00748,renew,basic,2026-01-28T19:47:50Z
subevt_001107,cust_0299,sub_00477,renew,pro,2026-01-31T02:20:44Z
subevt_001339,cust_0199,sub_00579,start,enterprise,2026-01-15T11:56:50Z
subevt_000026,cust_0076,sub_00010,renew,basic,2026-01-31T09:21:41Z
subevt_000127,cust_0279,sub_00050,start,pro,2026-01-09T21:47:35Z
subevt_001272,cust_0345,sub_00545,renew,basic,2026-01-24T01:04:08Z
subevt_000157,cust_0303,sub_00062,start,pro,2026-01-11T08:01:04Z
subevt_000973,cust_0171,sub_00419,start,basic,2026-01-06T22:48:05Z
subevt_000142,cust_0092,sub_00056,start,enterprise,2026-01-21T08:27:33Z
subevt_002101,cust_0157,sub_00916,renew,enterprise,2026-01-13T09:21:11Z
subevt_001591,cust_0363,sub_00691,renew,enterprise,2026-01-16T15:27:05Z
subevt_000250,cust_0205,sub_00107,start,basic,2026-01-23T22:13:54Z
subevt_002289,cust_0084,sub_00999,start,pro,2026-01-27T12:57:51Z
subevt_001781,cust_0138,sub_00776,start,pro,2026-01-27T21:50:15Z
subevt_000323,cust_0179,sub_00137,cancel,basic,2026-01-06T08:23:30Z
subevt_001745,cust_0327,sub_00759,renew,enterprise,2026-01-21T22:25:09Z
subevt_002008,cust_0008,sub_00872,renew,basic,2026-01-31T15:51:52Z
subevt_001221,cust_0348,sub_00525,renew,pro,2026-01-31T01:22:27Z
subevt_001432,cust_0346,sub_00622,start,enterprise,2026-01-06T00:41:01Z
subevt_001506,cust_0041,sub_00655,start,enterprise,2026-01-17T18:30:45Z
subevt_000011,cust_0364,sub_00004,renew,pro,2026-01-20T04:28:38Z
subevt_001512,cust_0261,sub_00657,renew,basic,2026-01-24T00:26:28Z
subevt_000430,cust_0196,sub_00181,renew,enterprise,2026-01-19T01:36:19Z
subevt_000168,cust_0201,sub_00067,renew,basic,2026-01-31T04:37:23Z
subevt_000787,cust_0170,sub_00337,cancel,basic,2026-01-31T17:01:37Z
subevt_002070,cust_0268,sub_00901,start,basic,2026-01-12T02:37:13Z
subevt_000619,cust_0062,sub_00263,start,pro,2026-01-22T12:18:51Z
subevt_002096,cust_0313,sub_00914,start,enterprise,2026-01-17T04:09:36Z
subevt_000883,cust_0025,sub_00381,cancel,pro,2026-01-19T19:53:28Z
subevt_000076,cust_0077,sub_00029,start,basic,2026-01-07T08:47:22Z
subevt_000567,cust_0021,sub_00239,renew,pro,2026-01-22T05:49:56Z
subevt_000387,cust_0207,sub_00163,start,basic,2026-01-06T23:40:39Z
subevt_000487,cust_0333,sub_00204,renew,enterprise,2026-01-25T04:16:09Z
subevt_000551,cust_0061,sub_00232,renew,pro,2026-01-13T13:53:20Z
subevt_001967,cust_0122,sub_00854,renew,pro,2026-01-06T04:26:28Z
subevt_002059,cust_0213,sub_00897,start,pro,2026-01-02T09:38:40Z
subevt_000849,cust_0010,sub_00368,start,enterprise,2026-01-22T17:50:36Z
subevt_002359,cust_0245,sub_01027,start,basic,2026-01-31T02:23:03Z
subevt_000245,cust_0180,sub_00105,start,basic,2026-01-19T03:37:36Z
subevt_000695,cust_0288,sub_00297,renew,pro,2026-01-31T02:32:22Z
subevt_002218,cust_0112,sub_00965,renew,enterprise,2026-01-19T00:35:02Z
subevt_001980,cust_0096,sub_00859,cancel,basic,2026-01-31T03:00:41Z
subevt_001765,cust_0042,sub_00768,start,basic,2026-01-18T22:25:37Z
subevt_000206,cust_0069,sub_00086,start,pro,2026-01-15T15:21:59Z
subevt_001398,cust_0047,sub_00607,start,enterprise,2026-01-08T22:14:38Z
subevt_000871,cust_0151,sub_00376,cancel,pro,2026-01-22T11:52:16Z
subevt_001076,cust_0015,sub_00463,start,enterprise,2026-01-10T03:42:45Z
subevt_001831,cust_0269,sub_00799,start,basic,2026-01-22T06:57:08Z
subevt_001091,cust_0009,sub_00469,renew,enterprise,2026-01-05T16:37:06Z
subevt_000717,cust_0287,sub_00305,renew,pro,2026-01-29T20:45:00Z
subevt_000367,cust_0016,sub_00155,renew,basic,2026-01-23T02:17:50Z
subevt_000313,cust_0154,sub_00133,cancel,basic,2026-01-06T03:17:14Z
subevt_000575,cust_0236,sub_00243,renew,basic,2026-01-17T16:53:55Z
subevt_000602,cust_0355,sub_00255,start,pro,2026-01-30T23:05:52Z
subevt_001207,cust_0237,sub_00519,renew,enterprise,2026-01-24T10:12:54Z
subevt_002378,cust_0126,sub_01036,cancel,basic,2026-01-23T03:13:25Z
subevt_000576,cust_0324,sub_00244,start,enterprise,2026-01-15T13:10:39Z
subevt_001126,cust_0178,sub_00488,start,pro,2026-01-30T02:31:18Z
subevt_000095,cust_0148,sub_00036,renew,basic,2026-01-17T20:37:42Z
subevt_001545,cust_0015,sub_00670,start,pro,2026-01-23T20:52:02Z
subevt_000112,cust_0208,sub_00043,renew,enterprise,2026-01-11T06:12:31Z
subevt_000572,cust_0285,sub_00242,cancel,enterprise,2026-01-31T20:32:36Z
subevt_002313,cust_0399,sub_01008,start,pro,2026-01-08T00:53:51Z
subevt_000791,cust_0325,sub_00338,cancel,enterprise,2026-01-31T22:14:47Z
subevt_001837,cust_0366,sub_00801,renew,enterprise,2026-01-21T10:43:22Z
subevt_001690,cust_0186,sub_00734,renew,basic,2026-01-12T14:05:11Z
subevt_000542,cust_0275,sub_00229,start,basic,2026-01-19T08:04:35Z
subevt_000795,cust_0069,sub_00341,renew,enterprise,2026-01-09T21:56:22Z
subevt_001654,cust_0388,sub_00716,cancel,basic,2026-01-21T09:29:15Z
subevt_000125,cust_0265,sub_00048,start,basic,2026-01-20T21:42:06Z
subevt_000480,cust_0032,sub_00202,renew,enterprise,2026-01-10T13:05:31Z
subevt_002080,cust_0135,sub_00905,start,basic,2026-01-02T14:18:16Z
subevt_002374,cust_0099,sub_01034,cancel,pro,2026-01-29T05:52:28Z
subevt_001268,cust_0324,sub_00544,start,pro,2026-01-27T18:37:46Z
subevt_001278,cust_0082,sub_00548,renew,basic,2026-01-21T10:22:31Z
subevt_001231,cust_0302,sub_00529,start,enterprise,2026-01-07T18:56:10Z
